SK_ID_CURR,TARGET
100001,0.21810417876590135
100005,0.5003601932249129
100013,0.16463228191858176
100028,0.2168453612903914
100038,0.6153727525725539
100042,0.2659762159758698
100057,0.08469831699474534
100065,0.3009600414222817
100066,0.07378216136978001
100067,0.32913077616149333
100074,0.49481435738568796
100090,0.27307835639542666
100091,0.6030656371127254
100092,0.4821129784622385
100106,0.3928520917982388
100107,0.43281746926606246
100109,0.3729921249656123
100117,0.18721285458397902
100128,0.2855394509283891
100141,0.16207824757618192
100150,0.112465006180694
100168,0.06439315577655458
100169,0.19867255523708188
100170,0.368447844013075
100171,0.31705662863716716
100172,0.4894592594995309
100184,0.462220075779119
100187,0.47891849210770754
100212,0.45914584979668605
100222,0.441464916789823
100223,0.10543702517356364
100232,0.11758199433901592
100241,0.730726122905731
100245,0.13164157811611307
100253,0.12953255178650205
100256,0.421186844801533
100271,0.09182912162307125
100278,0.7290600424656064
100280,0.07837227870520794
100306,0.6865897959570613
100311,0.5954333580851277
100312,0.1505024921464942
100330,0.5366329575859097
100331,0.23893233792725782
100352,0.4529381979289432
100358,0.344169282340905
100367,0.21454601194408957
100382,0.6634090498313019
100384,0.27808037619169745
100385,0.48738579059376536
100386,0.25004200934465476
100399,0.1496445260626991
100404,0.362667755127736
100416,0.12913611883253998
100422,0.5593622130692091
100426,0.20901858081760555
100438,0.21378311008665898
100444,0.5530355571822393
100445,0.5219661808340266
100446,0.3419198065091019
100447,0.1782621520988908
100450,0.37950042018425867
100466,0.12082064682850097
100483,0.18705178292019903
100484,0.10635291871127087
100494,0.3718972339954239
100510,0.571049257905746
100512,0.1472972539919291
100517,0.2179368076649545
100548,0.2860302522248672
100551,0.19617090485187855
100552,0.408679423054198
100553,0.1437807981226608
100561,0.47508867375833097
100568,0.8700777172150196
100569,0.258711570314755
100591,0.3719596553465641
100592,0.1696339014373427
100602,0.46348150957590295
100607,0.36061725898585767
100613,0.4964023025197167
100617,0.5859632462011731
100618,0.3976099085305967
100622,0.24624970693499698
100625,0.649120480640291
100677,0.5873221152621868
100699,0.23138008061724277
100702,0.833667155572154
100711,0.40062719513838296
100729,0.5398719589718145
100740,0.7657068884813306
100744,0.680290868927541
100745,0.3222338222254063
100747,0.5526756696092109
100751,0.7467243553187883
100752,0.40194444639103766
100753,0.7473690861358899
100754,0.6822959331906044
100760,0.3124372959212871
100762,0.5656638881558438
100763,0.30737714613103817
100765,0.11905069062472054
100770,0.40837005195046117
100772,0.15215021660883848
100777,0.1691585908766504
100791,0.1716853495903743
100792,0.07526286517173099
100797,0.12640885204814345
100823,0.24031819309370317
100826,0.19838405230006126
100830,0.31463374485283147
100836,0.7835460572152058
100872,0.3311635638440622
100910,0.28128056491034714
100913,0.5079118040455824
100918,0.20431284372859507
100931,0.08892354741885261
100952,0.3124324758547925
100953,0.19436323502246086
100965,0.695523407157699
100970,0.26084789391940205
100982,0.6632400425143741
100983,0.6870380817961855
100984,0.2222795850468226
100987,0.31969771511836687
100997,0.3446011799406147
100998,0.6130741686492746
101002,0.31499985059838426
101005,0.6019658022396385
101008,0.7477050783190733
101020,0.5009181579999156
101021,0.22914082239496733
101024,0.3176750847739882
101025,0.583747505170487
101026,0.3266473513374563
101031,0.13487709231648698
101041,0.11328767854702367
101051,0.0892553417640973
101055,0.4604371339058203
101056,0.793944599575465
101057,0.2987508955563427
101064,0.17174990496031467
101079,0.5623150036249444
101087,0.16590301756524137
101090,0.22272658491063735
101092,0.4299055494239873
101097,0.5872588155696767
101099,0.17201952445471239
101107,0.5944681300664829
101118,0.4857799855855195
101125,0.33493033552959917
101126,0.13649396212595075
101128,0.1488935544628427
101136,0.4700677420954929
101140,0.7099002438468744
101149,0.6133682803391058
101160,0.4796332033205796
101169,0.7413846011536669
101181,0.16809342198962682
101186,0.10574027507839066
101190,0.478998691355832
101193,0.5354864657016288
101194,0.5867615896531293
101198,0.5664667862493605
101200,0.19061601553349775
101204,0.2009743820405156
101211,0.35275477766191815
101213,0.45318869769380155
101223,0.2559760511675612
101225,0.3797664288812482
101237,0.4555096998081387
101243,0.5222626394247017
101244,0.5797929583164716
101258,0.3043539473711838
101259,0.7049777857893684
101268,0.4285969382415006
101269,0.19296734864899062
101271,0.6229058909020566
101279,0.28568935131229156
101281,0.5831362173538666
101287,0.20748993155122894
101292,0.2826505556535615
101294,0.2219750958178932
101296,0.5374822850709498
101297,0.17239412755718703
101299,0.25980884271065774
101301,0.19195465730889183
101305,0.511699260235064
101308,0.5120236889927878
101318,0.20121407811514966
101327,0.7591329289319306
101329,0.1577760939765085
101332,0.3433460489226944
101337,0.30149976746447266
101343,0.12931370467780115
101345,0.08264665515712132
101346,0.11394878087421165
101353,0.11874434014743633
101354,0.48366929195550823
101355,0.6567936975794848
101356,0.17640505292553346
101362,0.41086947854221056
101363,0.7884423636854747
101365,0.1661412358440679
101366,0.5182337833632095
101367,0.5849773389187735
101368,0.09246661977146481
101374,0.6080230511132685
101380,0.14273539592486323
101383,0.23344148619574878
101398,0.1989845044704333
101399,0.7426562040822482
101401,0.7239829462043209
101412,0.31761486213067214
101426,0.28819153545597026
101427,0.8481039682341217
101428,0.5994318194570556
101429,0.6349231556027971
101434,0.42716647286283904
101440,0.4007558998273328
101448,0.490473792306471
101449,0.2839017270769119
101465,0.16944479156378944
101467,0.2743304650130324
101472,0.514392626035833
101478,0.5111873343271597
101497,0.33719928405156874
101504,0.5272842462470139
101547,0.14022877166625575
101548,0.5416318186618285
101555,0.554617928995879
101570,0.18043498396450508
101572,0.4376552061512723
101578,0.18139948585742766
101580,0.6289610977191923
101588,0.6477791032122602
101602,0.20724344822964996
101610,0.6076349665662376
101614,0.36377947766144614
101616,0.1694862005897764
101643,0.5059257315340993
101644,0.23848398744292137
101649,0.3835671235194542
101650,0.47076915558636256
101665,0.08849304477897166
101667,0.6220101726987978
101669,0.2720602172437384
101674,0.35174435072808463
101675,0.21823567365174795
101678,0.46743022270766466
101682,0.3606926990707996
101686,0.45438663071050217
101697,0.6409101260488991
101700,0.8376728472067032
101711,0.2393588979725806
101714,0.21119908661352765
101715,0.7808040167037328
101728,0.266353704023952
101732,0.285244973114977
101757,0.5396134102160542
101758,0.23680851747985798
101759,0.5079018866424938
101762,0.1035249126085612
101764,0.3003420669439963
101780,0.768519539389271
101784,0.07560572456001124
101789,0.10791960369596387
101816,0.5579522119846853
101819,0.13430032345406798
101827,0.11098749801051075
101863,0.42379563076769117
101867,0.28383912577804804
101870,0.1025854945039042
101873,0.759867380483688
101878,0.45115760421214235
101879,0.1860629993407351
101880,0.1907629948546177
101887,0.30568039438628564
101897,0.2564791190960156
101901,0.3908814167742897
101903,0.7330449964865426
101920,0.0959896919391801
101921,0.28715164245703884
101922,0.29526719849724137
101961,0.5957752608873184
101962,0.15012271663218898
101971,0.3196127969002708
101976,0.7332393306677121
102002,0.4765342381516608
102005,0.17303213733307937
102007,0.8122227813350386
102017,0.13758203949107498
102019,0.7718081362773132
102029,0.12797126553381347
102051,0.5889933487511345
102052,0.06607106627715569
102054,0.13109094236391772
102062,0.4739271600237054
102067,0.5802456682218511
102068,0.2558445965372333
102070,0.17994796396938292
102090,0.45547974273223646
102092,0.2954512166227066
102099,0.557651119966952
102100,0.15378021625699992
102112,0.3778749105900647
102113,0.17175014134746536
102122,0.6336226978243827
102123,0.3579238878661648
102125,0.32488073684294033
102126,0.7057341610047689
102146,0.23022975486145508
102147,0.5827956593331223
102151,0.2724925862097408
102158,0.5389939373048848
102159,0.16771087267866738
102162,0.36578861851077027
102165,0.26508485092126755
102166,0.23185540283761438
102174,0.14473620441135604
102193,0.6605699047290714
102198,0.24625931780650256
102205,0.46050079189455934
102206,0.13949085880184472
102218,0.2431607295509362
102221,0.2222572382578317
102230,0.2988259936383089
102238,0.32842600063956645
102248,0.24783769346848705
102252,0.7205476231701671
102259,0.3228956956686615
102262,0.5217904766976411
102273,0.2428452465264499
102286,0.6448209313280984
102293,0.23874423382443166
102294,0.22467051584540726
102296,0.22347332267359743
102298,0.32805615214266604
102303,0.20894751573724035
102309,0.45759850230867294
102315,0.18827843256032434
102340,0.18748001479476956
102342,0.43273046165442164
102344,0.5047010278886777
102346,0.44105314790324174
102347,0.15042263929046598
102374,0.3900005697863439
102380,0.1637454893894245
102387,0.1811325301254963
102393,0.2975267912163276
102403,0.13687814529035017
102413,0.2539732414058387
102414,0.07199228733358894
102415,0.26163143853867593
102416,0.45391925115265536
102439,0.4745418125991767
102441,0.23568108425555695
102443,0.08097884318911394
102444,0.42645110050517643
102445,0.6144676825769635
102448,0.2292997534660446
102449,0.3802384158010408
102450,0.575575647502094
102456,0.12107675692065083
102458,0.5183857593329061
102459,0.24510994088351407
102465,0.11340808550911993
102470,0.6504012322494395
102471,0.303094352110778
102475,0.2626539023496398
102476,0.604183178291116
102506,0.28904825393539657
102509,0.22738068384918556
102519,0.25290820745885334
102522,0.20502121700830905
102545,0.20905568012855452
102549,0.2245200314378772
102562,0.071774243760242
102563,0.1298729705855672
102568,0.5587517797456639
102582,0.3508263966410885
102592,0.10651779710450068
102597,0.5587906804888273
102605,0.2854097177080511
102614,0.1375173958049623
102617,0.5145395036862296
102634,0.34767702442859294
102652,0.16318933369668537
102655,0.06162725406365904
102671,0.48155610750452493
102694,0.7736207284934754
102701,0.3103592631838423
102703,0.11276073284263932
102704,0.1726939477460745
102713,0.10969454440566204
102720,0.7060160232861059
102731,0.17511942910638745
102733,0.2095854456352344
102749,0.21607439133765782
102755,0.35868016400416164
102763,0.09368650407473465
102770,0.35930752137069266
102772,0.3807293121896562
102799,0.6953929403585035
102838,0.1608733319539843
102854,0.30510245321891344
102862,0.49434931326945547
102863,0.21759165051621246
102867,0.12152009510306251
102868,0.09250530025851436
102878,0.4160490856142604
102887,0.28094345978775037
102898,0.7891687747693511
102904,0.41390989090767016
102912,0.3534780263411576
102919,0.23656344676417812
102927,0.44088983675192095
102932,0.3255693527435835
102933,0.37797276619466247
102935,0.21209155144052394
102958,0.5443719493087554
102969,0.6342929786251827
102971,0.1413370918618067
102975,0.22460328106888175
102979,0.35519369481642227
102982,0.09697109953972785
102987,0.4291995824070738
102989,0.32040428827430845
102995,0.36233652950943496
102996,0.12836025439225648
103000,0.350042326244415
103001,0.3518624423280152
103004,0.335617580667431
103010,0.1758700088906982
