SK_ID_CURR,TARGET
100001,0.07851457787440598
100005,0.1379263019701663
100013,0.08219366728496899
100028,0.0809213886278361
100038,0.13261834508574424
100042,0.0642788899034117
100057,0.09433683133307436
100065,0.10940564373594482
100066,0.05517726159850599
100067,0.09376299226533712
100074,0.08014846004854842
100090,0.12499391351185783
100091,0.11777333221849616
100092,0.11040157883329622
100106,0.13296542351392718
100107,0.10401559056510855
100109,0.11242653857633975
100117,0.09148151731919937
100128,0.07427608898476956
100141,0.1070124449242798
100150,0.0794027288542447
100168,0.06656196288494304
100169,0.0498499480566807
100170,0.09066166221266019
100171,0.10870960342899998
100172,0.134125372224078
100184,0.08360238453272094
100187,0.07128818304009933
100212,0.08778033539830861
100222,0.10285563007791752
100223,0.06377899792024684
100232,0.07493325716711599
100241,0.13571406758587057
100245,0.07874503798505499
100253,0.06694364930919183
100256,0.10193013461001474
100271,0.0670798257349684
100278,0.12066355260277097
100280,0.07317271376356507
100306,0.1416947109266052
100311,0.12069326241924402
100312,0.07154969387398441
100330,0.09059156333684275
100331,0.10630383691854249
100352,0.0968115206159972
100358,0.1163630214037569
100367,0.10020384345065156
100382,0.08544326116360708
100384,0.07919626257685272
100385,0.10196396511609383
100386,0.08524628502173483
100399,0.0786723389516377
100404,0.07733338551188833
100416,0.07096329648561536
100422,0.14248495482377385
100426,0.08738176587866787
100438,0.07348930599286792
100444,0.10463307840228699
100445,0.12496608904781809
100446,0.1062743176713635
100447,0.07447004622119248
100450,0.08355084580690963
100466,0.09756708720259187
100483,0.0776285434421422
100484,0.061464754346851135
100494,0.09154364950616306
100510,0.12349584102989941
100512,0.07063895845797516
100517,0.0801322602408793
100548,0.06575272831721081
100551,0.08072915030545165
100552,0.12998619987392615
100553,0.08846890586743586
100561,0.10011003013351134
100568,0.13715969974616338
100569,0.06974983477029138
100591,0.10395226953106351
100592,0.060967992158847656
100602,0.09618246287266619
100607,0.09462527240589565
100613,0.09349040024138201
100617,0.07487339990262402
100618,0.10614997339457406
100622,0.15270556055117296
100625,0.10453720502974063
100677,0.09375310022484977
100699,0.08868131435932973
100702,0.1440657117889676
100711,0.07706757238564456
100729,0.14679971726712354
100740,0.11863686650737354
100744,0.11138944917241385
100745,0.1030114226673035
100747,0.1048096981879924
100751,0.11374527621049016
100752,0.09457519066442648
100753,0.14729557199901708
100754,0.11629086883724041
100760,0.11381924062132388
100762,0.1013672736509291
100763,0.08537564460786648
100765,0.08632217964452824
100770,0.09722834538611182
100772,0.08489027626381167
100777,0.0895716396201443
100791,0.07520951621606606
100792,0.07280491805239943
100797,0.10048565255945707
100823,0.10210784777921628
100826,0.10470923551963618
100830,0.07406567008073815
100836,0.12634465185116955
100872,0.09123938406426547
100910,0.09687499464681243
100913,0.07489594294919055
100918,0.0933880341154522
100931,0.06796061447376191
100952,0.1191097531120807
100953,0.08775827311995651
100965,0.11418482871941375
100970,0.08791019665544506
100982,0.11352710045345257
100983,0.097213135525903
100984,0.07369868432161168
100987,0.1192566566264344
100997,0.08488546372461364
100998,0.1288921481427531
101002,0.11222872042388927
101005,0.13507867408795812
101008,0.1304084017360702
101020,0.11217724836861376
101021,0.10918332691135346
101024,0.0855969990138106
101025,0.13555413329527286
101026,0.09460372373536426
101031,0.08643991657314318
101041,0.07196555138215309
101051,0.06084172595282646
101055,0.10093784264432654
101056,0.11301411231110635
101057,0.10870202471412033
101064,0.0798791347929252
101079,0.09646192152587113
101087,0.09189385855184813
101090,0.07022356737653583
101092,0.09477032274660271
101097,0.1125269882588007
101099,0.06863094949956017
101107,0.10756116724353015
101118,0.10778678622410294
101125,0.09701928635846561
101126,0.08049437348899255
101128,0.11880593879813565
101136,0.12276711481296423
101140,0.10601567418611217
101149,0.08372514749200145
101160,0.08166389601861045
101169,0.13323821462593052
101181,0.08685775101115388
101186,0.06362993315834282
101190,0.11712541514813558
101193,0.11732950937080591
101194,0.08928700660150272
101198,0.10047350690337994
101200,0.0725765366341802
101204,0.10926415776562462
101211,0.08451784437788482
101213,0.08228647446960546
101223,0.08429058851195141
101225,0.10561893712988513
101237,0.08813890970348276
101243,0.09127342315201666
101244,0.11914340852052183
101258,0.08113189727238364
101259,0.1448980794023308
101268,0.11562751644100754
101269,0.08315949573156207
101271,0.1246255030907966
101279,0.07392353470586917
101281,0.0970792457525285
101287,0.0814531092215153
101292,0.07505016121892627
101294,0.0838551886166088
101296,0.07339230447595067
101297,0.08676174958008467
101299,0.07015157008059301
101301,0.091055089510993
101305,0.08565509730015938
101308,0.06643910564833025
101318,0.06476972242824335
101327,0.11295809487916686
101329,0.11758971245623741
101332,0.06851711634968642
101337,0.09913327417339357
101343,0.07207620399977899
101345,0.077155409703951
101346,0.10347146061287336
101353,0.05641859092058734
101354,0.11371616915899813
101355,0.10908194734555014
101356,0.06612822889313194
